,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,coupling_coeff.,loss_diff,Ecm,XC,Ecm-XC
167,[1.37210843+0.00537309j 1.37111703+0.0005726j ],"[[ 0.95724224+0.j         -0.04902475+0.28510324j]
 [ 0.04902475-0.28510324j  0.95724224+0.j        ]]",[1.37328391+3.39239676e-05j 1.36994155+5.61760324e-05j],"[[ 0.7896109 +0.j         -0.61338505-0.01653502j]
 [ 0.61338505+0.01653502j  0.7896109 +0.j        ]]",0.00162,-0.00585558482742475,1.3720254651446289,(1.3712+9.01e-05j),(0.0008254651446288896-9.01e-05j)
168,[1.37210367+0.00532506j 1.37111596+0.00057692j],"[[ 0.95651384+0.j         -0.04961802+0.28743577j]
 [ 0.04961802-0.28743577j  0.95651384+0.j        ]]",[1.37328028+3.39977574e-05j 1.36993936+5.61022426e-05j],"[[ 0.78909214+0.j        -0.6140516 -0.0165601j]
 [ 0.6140516 +0.0165601j  0.78909214+0.j       ]]",0.00162,-0.005811872783277593,1.372019638402158,(1.3712+9.01e-05j),(0.0008196384021579295-9.01e-05j)
169,[1.37209892+0.00527694j 1.37111487+0.00058132j],"[[ 0.95576584+0.j         -0.05022619+0.28980855j]
 [ 0.05022619-0.28980855j  0.95576584+0.j        ]]",[1.37327664+3.40719166e-05j 1.36993715+5.60280834e-05j],"[[ 0.78857043+0.j         -0.61472075-0.01658525j]
 [ 0.61472075+0.01658525j  0.78857043+0.j        ]]",0.00162,-0.005768160739130435,1.372013790025412,(1.3712+9.01e-05j),(0.0008137900254119312-9.01e-05j)
170,[1.37209418+0.00522874j 1.37111374+0.00058581j],"[[ 0.95499749+0.j         -0.0508499 +0.29222266j]
 [ 0.0508499 -0.29222266j  0.95499749+0.j        ]]",[1.37327299+3.41464436e-05j 1.36993493+5.59535564e-05j],"[[ 0.78804579+0.j         -0.6153925 -0.01661047j]
 [ 0.6153925 +0.01661047j  0.78804579+0.j        ]]",0.00162,-0.005724448694983278,1.3720079201780306,(1.3712+9.01e-05j),(0.0008079201780306633-9.01e-05j)
171,[1.37208945+0.00518045j 1.37111258+0.00059039j],"[[ 0.95420802+0.j         -0.05148984+0.29467924j]
 [ 0.05148984-0.29467924j  0.95420802+0.j        ]]",[1.37326934+3.42213369e-05j 1.36993269+5.58786631e-05j],"[[ 0.78751822+0.j         -0.61606681-0.01663576j]
 [ 0.61606681+0.01663576j  0.78751822+0.j        ]]",0.00162,-0.005680736650836122,1.37200202902365,(1.3712+9.01e-05j),(0.0008020290236501193-9.01e-05j)
172,[1.37208472+0.00513206j 1.37111139+0.00059506j],"[[ 0.95339662+0.j         -0.05214672+0.29717943j]
 [ 0.05214672-0.29717943j  0.95339662+0.j        ]]",[1.37326567+3.4296595e-05j 1.36993044+5.5803405e-05j],"[[ 0.78698772+0.j         -0.61674366-0.01666111j]
 [ 0.61674366+0.01666111j  0.78698772+0.j        ]]",0.00162,-0.005637024606688964,1.3719961167259027,(1.3712+9.01e-05j),(0.0007961167259027402-9.01e-05j)
173,[1.37208002+0.00508358j 1.37111017+0.00059983j],"[[ 0.95256242+0.j         -0.05282132+0.29972445j]
 [ 0.05282132-0.29972445j  0.95256242+0.j        ]]",[1.373262  +3.43722163e-05j 1.36992818+5.57277837e-05j],"[[ 0.7864543 +0.j         -0.61742303-0.01668653j]
 [ 0.61742303+0.01668653j  0.7864543 +0.j        ]]",0.00162,-0.005593312562541807,1.3719901834484176,(1.3712+9.01e-05j),(0.0007901834484176362-9.01e-05j)
174,[1.37207532+0.005035j  1.37110891+0.0006047j],"[[ 0.95170454+0.j         -0.05351447+0.30231553j]
 [ 0.05351447-0.30231553j  0.95170454+0.j        ]]",[1.37325832+3.44481992e-05j 1.36992591+5.56518008e-05j],"[[ 0.78591796+0.j         -0.6181049 -0.01671201j]
 [ 0.6181049 +0.01671201j  0.78591796+0.j        ]]",0.00162,-0.005549600518394649,1.37198422935482,(1.3712+9.01e-05j),(0.0007842293548199208-9.01e-05j)
175,[1.37207065+0.00498631j 1.37110761+0.00060968j],"[[ 0.95082201+0.j         -0.05422702+0.30495398j]
 [ 0.05422702-0.30495398j  0.95082201+0.j        ]]",[1.37325463+3.45245422e-05j 1.36992362+5.55754578e-05j],"[[ 0.78537872+0.j         -0.61878924-0.01673756j]
 [ 0.61878924+0.01673756j  0.78537872+0.j        ]]",0.00162,-0.005505888474247492,1.3719782546087305,(1.3712+9.01e-05j),(0.0007782546087304887-9.01e-05j)
176,[1.37206599+0.00493752j 1.37110627+0.00061476j],"[[ 0.94991386+0.j         -0.05495993+0.30764114j]
 [ 0.05495993-0.30764114j  0.94991386+0.j        ]]",[1.37325093+3.46012435e-05j 1.36992132+5.54987565e-05j],"[[ 0.78483657+0.j         -0.61947603-0.01676316j]
 [ 0.61947603+0.01676316j  0.78483657+0.j        ]]",0.00162,-0.0054621764301003356,1.3719722593737678,(1.3712+9.01e-05j),(0.0007722593737677919-9.01e-05j)
177,[1.37206135+0.00488862j 1.37110489+0.00061995j],"[[ 0.94897902+0.j         -0.05571418+0.31037841j]
 [ 0.05571418-0.31037841j  0.94897902+0.j        ]]",[1.37324723+3.46783016e-05j 1.36991901+5.54216984e-05j],"[[ 0.78429152+0.j         -0.62016526-0.01678883j]
 [ 0.62016526+0.01678883j  0.78429152+0.j        ]]",0.00162,-0.005418464385953178,1.3719662438135445,(1.3712+9.01e-05j),(0.0007662438135445093-9.01e-05j)
178,[1.37205674+0.0048396j  1.37110347+0.00062525j],"[[ 0.94801639+0.j         -0.05649083+0.31316723j]
 [ 0.05649083-0.31316723j  0.94801639+0.j        ]]",[1.37324352+3.47557148e-05j 1.36991669+5.53442852e-05j],"[[ 0.78374358+0.j         -0.62085689-0.01681455j]
 [ 0.62085689+0.01681455j  0.78374358+0.j        ]]",0.00162,-0.005374752341806021,1.3719602080916713,(1.3712+9.01e-05j),(0.0007602080916713216-9.01e-05j)
179,[1.37205216+0.00479047j 1.371102  +0.00063067j],"[[ 0.9470248 +0.j         -0.05729102+0.31600911j]
 [ 0.05729102-0.31600911j  0.9470248 +0.j        ]]",[1.3732398 +3.48334813e-05j 1.36991435+5.52665187e-05j],"[[ 0.78319275+0.j         -0.6215509 -0.01684033j]
 [ 0.6215509 +0.01684033j  0.78319275+0.j        ]]",0.00162,-0.005331040297658863,1.3719541523717536,(1.3712+9.01e-05j),(0.0007541523717535803-9.01e-05j)
180,[1.3720476 +0.00474121j 1.37110048+0.00063622j],"[[ 0.94600304+0.j         -0.05811597+0.31890561j]
 [ 0.05811597-0.31890561j  0.94600304+0.j        ]]",[1.37323608+3.49115995e-05j 1.369912  +5.51884005e-05j],"[[ 0.78263904+0.j         -0.62224727-0.01686616j]
 [ 0.62224727+0.01686616j  0.78263904+0.j        ]]",0.00162,-0.005287328253511707,1.3719480768173933,(1.3712+9.01e-05j),(0.0007480768173933061-9.01e-05j)
181,[1.37204307+0.00469183j 1.37109891+0.00064189j],"[[ 0.94494978+0.j         -0.05896699+0.32185836j]
 [ 0.05896699-0.32185836j  0.94494978+0.j        ]]",[1.37323235+3.49900676e-05j 1.36990963+5.51099324e-05j],"[[ 0.78208246+0.j         -0.62294598-0.01689205j]
 [ 0.62294598+0.01689205j  0.78208246+0.j        ]]",0.00162,-0.0052436162093645496,1.3719419815921878,(1.3712+9.01e-05j),(0.000741981592187857-9.01e-05j)
182,[1.37203858+0.00464232j 1.37109728+0.00064769j],"[[ 0.94386367+0.j         -0.05984548+0.32486903j]
 [ 0.05984548-0.32486903j  0.94386367+0.j        ]]",[1.37322861+3.50688839e-05j 1.36990726+5.50311161e-05j],"[[ 0.781523+0.j         -0.623647-0.01691799j]
 [ 0.623647+0.01691799j  0.781523+0.j        ]]",0.00162,-0.005199904165217392,1.3719358668597315,(1.3712+9.01e-05j),(0.0007358668597314821-9.01e-05j)
183,[1.37203413+0.00459266j 1.3710956 +0.00065363j],"[[ 0.94274326+0.j         -0.06075295+0.32793938j]
 [ 0.06075295-0.32793938j  0.94274326+0.j        ]]",[1.37322487+3.51480465e-05j 1.36990487+5.49519535e-05j],"[[ 0.78096069+0.j         -0.62435031-0.01694398j]
 [ 0.62435031+0.01694398j  0.78096069+0.j        ]]",0.00162,-0.005156192121070234,1.3719297327836135,(1.3712+9.01e-05j),(0.0007297327836135459-9.01e-05j)
184,[1.37202972+0.00454287j 1.37109386+0.00065971j],"[[ 0.94158699+0.j         -0.06169102+0.33107122j]
 [ 0.06169102-0.33107122j  0.94158699+0.j        ]]",[1.37322111+3.52275537e-05j 1.36990246+5.48724463e-05j],"[[ 0.78039552+0.j         -0.62505588-0.01697002j]
 [ 0.62505588+0.01697002j  0.78039552+0.j        ]]",0.00162,-0.005112480076923078,1.3719235795274194,(1.3712+9.01e-05j),(0.0007235795274194157-9.01e-05j)
185,[1.37202535+0.00449293j 1.37109205+0.00066594j],"[[ 0.94039326+0.j         -0.06266144+0.33426645j]
 [ 0.06266144-0.33426645j  0.94039326+0.j        ]]",[1.37321736+3.53074035e-05j 1.36990005+5.47925965e-05j],"[[ 0.7798275+0.j        -0.6257637-0.0169961j]
 [ 0.6257637+0.0169961j  0.7798275+0.j       ]]",0.00162,-0.00506876803277592,1.37191740725473,(1.3712+9.01e-05j),(0.0007174072547300181-9.01e-05j)
186,[1.37202104+0.00444284j 1.37109018+0.00067232j],"[[ 0.93916033+0.j         -0.06366611+0.33752703j]
 [ 0.06366611-0.33752703j  0.93916033+0.j        ]]",[1.3732136 +3.53875942e-05j 1.36989762+5.47124058e-05j],"[[ 0.77925664+0.j         -0.62647373-0.01702223j]
 [ 0.62647373+0.01702223j  0.77925664+0.j        ]]",0.00162,-0.005025055988628763,1.371911216129122,(1.3712+9.01e-05j),(0.0007112161291220609-9.01e-05j)
187,[1.37201677+0.00439259j 1.37108823+0.00067885j],"[[ 0.93788639+0.j         -0.06470708+0.34085498j]
 [ 0.06470708-0.34085498j  0.93788639+0.j        ]]",[1.37320983+3.54681239e-05j 1.36989518+5.46318761e-05j],"[[ 0.77868294+0.j         -0.62718596-0.01704841j]
 [ 0.62718596+0.01704841j  0.77868294+0.j        ]]",0.00162,-0.004981343944481607,1.3719050063141687,(1.3712+9.01e-05j),(0.0007050063141686991-9.01e-05j)
188,[1.37201257+0.00434217j 1.37108621+0.00068556j],"[[ 0.93656948+0.j         -0.06578656+0.34425243j]
 [ 0.06578656-0.34425243j  0.93656948+0.j        ]]",[1.37320605+3.55489907e-05j 1.36989273+5.45510093e-05j],"[[ 0.77810642+0.j         -0.62790035-0.01707463j]
 [ 0.62790035+0.01707463j  0.77810642+0.j        ]]",0.00162,-0.004937631900334449,1.3718987779734373,(1.3712+9.01e-05j),(0.0006987779734373145-9.01e-05j)
189,[1.37200843+0.00429158j 1.3710841 +0.00069244j],"[[ 0.93520755+0.j         -0.06690696+0.34772157j]
 [ 0.06690696-0.34772157j  0.93520755+0.j        ]]",[1.37320227+3.56301926e-05j 1.36989026+5.44698074e-05j],"[[ 0.77752708+0.j         -0.62861689-0.01710089j]
 [ 0.62861689+0.01710089j  0.77752708+0.j        ]]",0.00162,-0.004893919856187291,1.371892531270492,(1.3712+9.01e-05j),(0.0006925312704919584-9.01e-05j)
190,[1.37200436+0.00424082j 1.37108191+0.00069949j],"[[ 0.93379842+0.j         -0.06807089+0.35126467j]
 [ 0.06807089-0.35126467j  0.93379842+0.j        ]]",[1.37319849+3.57117276e-05j 1.36988778+5.43882724e-05j],"[[ 0.77694493+0.j         -0.62933555-0.01712719j]
 [ 0.62933555+0.01712719j  0.77694493+0.j        ]]",0.00162,-0.004850207812040135,1.3718862663688918,(1.3712+9.01e-05j),(0.0006862663688917969-9.01e-05j)
191,[1.37200036+0.00418986j 1.37107962+0.00070673j],"[[ 0.93233975+0.j         -0.0692812 +0.35488407j]
 [ 0.0692812 -0.35488407j  0.93233975+0.j        ]]",[1.3731947 +3.57935939e-05j 1.36988529+5.43064061e-05j],"[[ 0.77635997+0.j         -0.63005631-0.01715353j]
 [ 0.63005631+0.01715353j  0.77635997+0.j        ]]",0.00162,-0.0048064957678929775,1.3718799834321918,(1.3712+9.01e-05j),(0.0006799834321917775-9.01e-05j)
192,[1.37199645+0.00413871j 1.37107723+0.00071417j],"[[ 0.93082907+0.j         -0.07054099+0.35858222j]
 [ 0.07054099-0.35858222j  0.93082907+0.j        ]]",[1.3731909 +3.58757894e-05j 1.36988278+5.42242106e-05j],"[[ 0.77577222+0.j        -0.63077913-0.0171799j]
 [ 0.63077913+0.0171799j  0.77577222+0.j       ]]",0.00162,-0.00476278372374582,1.371873682623942,(1.3712+9.01e-05j),(0.0006736826239419624-9.01e-05j)
193,[1.37199263+0.00408736j 1.37107474+0.00072181j],"[[ 0.92926374+0.j         -0.07185367+0.36236164j]
 [ 0.07185367-0.36236164j  0.92926374+0.j        ]]",[1.3731871 +3.5958312e-05j 1.36988026+5.4141688e-05j],"[[ 0.77518168+0.j         -0.631504  -0.01720631j]
 [ 0.631504  +0.01720631j  0.77518168+0.j        ]]",0.00162,-0.004719071679598664,1.3718673641076877,(1.3712+9.01e-05j),(0.0006673641076877512-9.01e-05j)
194,[1.3719889 +0.0040358j  1.37107213+0.00072966j],"[[ 0.92764094+0.j         -0.07322295+0.36622491j]
 [ 0.07322295-0.36622491j  0.92764094+0.j        ]]",[1.3731833 +3.60411597e-05j 1.36987773+5.40588403e-05j],"[[ 0.77458836+0.j         -0.63223089-0.01723275j]
 [ 0.63223089+0.01723275j  0.77458836+0.j        ]]",0.00162,-0.004675359635451506,1.3718610280469703,(1.3712+9.01e-05j),(0.0006610280469703245-9.01e-05j)
195,[1.37198528+0.00398401j 1.37106939+0.00073774j],"[[ 0.92595768+0.j         -0.0746529 +0.37017471j]
 [ 0.0746529 -0.37017471j  0.92595768+0.j        ]]",[1.37317949+3.61243305e-05j 1.36987519+5.39756695e-05j],"[[ 0.77399227+0.j         -0.63295978-0.01725923j]
 [ 0.63295978+0.01725923j  0.77399227+0.j        ]]",0.00162,-0.004631647591304348,1.371854674605326,(1.3712+9.01e-05j),(0.0006546746053259778-9.01e-05j)
196,[1.37198178+0.003932j   1.37106652+0.00074604j],"[[ 0.92421076+0.j         -0.07614802+0.37421378j]
 [ 0.07614802-0.37421378j  0.92421076+0.j        ]]",[1.37317567+3.62078223e-05j 1.36987263+5.38921777e-05j],"[[ 0.77339342+0.j         -0.63369064-0.01728574j]
 [ 0.63369064+0.01728574j  0.77339342+0.j        ]]",0.00162,-0.004587935547157191,1.371848303946286,(1.3712+9.01e-05j),(0.0006483039462861218-9.01e-05j)
197,[1.3719784 +0.00387974j 1.37106351+0.00075458j],"[[ 0.92239676+0.j         -0.07771322+0.37834492j]
 [ 0.07771322-0.37834492j  0.92239676+0.j        ]]",[1.37317186+3.62916328e-05j 1.36987006+5.38083672e-05j],"[[ 0.77279181+0.j         -0.63442344-0.01731227j]
 [ 0.63442344+0.01731227j  0.77279181+0.j        ]]",0.00162,-0.004544223503010035,1.371841916233378,(1.3712+9.01e-05j),(0.0006419162333779482-9.01e-05j)
198,[1.37197517+0.00382723j 1.37106035+0.00076338j],"[[ 0.92051202+0.j         -0.07935397+0.38257099j]
 [ 0.07935397-0.38257099j  0.92051202+0.j        ]]",[1.37316803+3.63757601e-05j 1.36986748+5.37242399e-05j],"[[ 0.77218746+0.j         -0.63515816-0.01733883j]
 [ 0.63515816+0.01733883j  0.77218746+0.j        ]]",0.00162,-0.004500511458862877,1.371835511630123,(1.3712+9.01e-05j),(0.0006355116301230979-9.01e-05j)
199,[1.37197208+0.00377445j 1.37105701+0.00077244j],"[[ 0.91855266+0.j         -0.08107629+0.38689488j]
 [ 0.08107629-0.38689488j  0.91855266+0.j        ]]",[1.37316421+3.64602018e-05j 1.36986488+5.36397982e-05j],"[[ 0.77158037+0.j         -0.63589478-0.01736542j]
 [ 0.63589478+0.01736542j  0.77158037+0.j        ]]",0.00162,-0.004456799414715719,1.371829090300039,(1.3712+9.01e-05j),(0.0006290903000389925-9.01e-05j)
200,[1.37196916+0.0037214j  1.37105349+0.00078178j],"[[ 0.91651449+0.j        -0.08288688+0.3913195j]
 [ 0.08288688-0.3913195j  0.91651449+0.j       ]]",[1.37316038+3.65449559e-05j 1.36986228+5.35550441e-05j],"[[ 0.77097056+0.j         -0.63663326-0.01739203j]
 [ 0.63663326+0.01739203j  0.77097056+0.j        ]]",0.00162,-0.004413087370568563,1.3718226524066377,(1.3712+9.01e-05j),(0.0006226524066377248-9.01e-05j)
201,[1.37196642+0.00366806j 1.37104977+0.00079141j],"[[ 0.91439307+0.j         -0.08479316+0.39584773j]
 [ 0.08479316-0.39584773j  0.91439307+0.j        ]]",[1.37315654+3.663002e-05j 1.36985966+5.346998e-05j],"[[ 0.77035803+0.j         -0.63737359-0.01741866j]
 [ 0.63737359+0.01741866j  0.77035803+0.j        ]]",0.00162,-0.0043693753264214055,1.371816198113427,(1.3712+9.01e-05j),(0.0006161981134269467-9.01e-05j)
202,[1.37196389+0.00361442j 1.37104584+0.00080134j],"[[ 0.91218364+0.j         -0.0868034 +0.40048243j]
 [ 0.0868034 -0.40048243j  0.91218364+0.j        ]]",[1.37315271+3.67153919e-05j 1.36985702+5.33846081e-05j],"[[ 0.7697428 +0.j         -0.63811573-0.01744531j]
 [ 0.63811573+0.01744531j  0.7697428 +0.j        ]]",0.00162,-0.004325663282274248,1.371809727583909,(1.3712+9.01e-05j),(0.0006097275839089811-9.01e-05j)
203,[1.37196157+0.00356047j 1.37104167+0.00081159j],"[[ 0.90988111+0.j         -0.08892685+0.40522633j]
 [ 0.08892685-0.40522633j  0.90988111+0.j        ]]",[1.37314886+3.68010694e-05j 1.36985438+5.32989306e-05j],"[[ 0.76912487+0.j         -0.63885966-0.01747199j]
 [ 0.63885966+0.01747199j  0.76912487+0.j        ]]",0.00162,-0.004281951238127092,1.3718032409815812,(1.3712+9.01e-05j),(0.0006032409815812656-9.01e-05j)
204,[1.3719595 +0.00350618j 1.37103724+0.00082216j],"[[ 0.90748006+0.j         -0.09117384+0.41008202j]
 [ 0.09117384-0.41008202j  0.90748006+0.j        ]]",[1.37314502+3.68870501e-05j 1.36985172+5.32129499e-05j],"[[ 0.76850425+0.j         -0.63960536-0.01749868j]
 [ 0.63960536+0.01749868j  0.76850425+0.j        ]]",0.00162,-0.004238239193979934,1.3717967384699359,(1.3712+9.01e-05j),(0.0005967384699359091-9.01e-05j)
205,[1.3719577 +0.00345154j 1.37103252+0.00083309j],"[[ 0.90497472+0.j         -0.09355596+0.41505184j]
 [ 0.09355596-0.41505184j  0.90497472+0.j        ]]",[1.37314117+3.69733318e-05j 1.36984905+5.31266682e-05j],"[[ 0.76788095+0.j         -0.6403528 -0.01752538j]
 [ 0.6403528 +0.01752538j  0.76788095+0.j        ]]",0.00162,-0.004194527149832776,1.3717902202124608,(1.3712+9.01e-05j),(0.0005902202124608014-9.01e-05j)
206,[1.37195619+0.00339654j 1.3710275 +0.00084437j],"[[ 0.90235895+0.j         -0.09608624+0.42013779j]
 [ 0.09608624-0.42013779j  0.90235895+0.j        ]]",[1.37313732+3.70599121e-05j 1.36984636+5.30400879e-05j],"[[ 0.76725499+0.j        -0.64110194-0.0175521j]
 [ 0.64110194+0.0175521j  0.76725499+0.j       ]]",0.00162,-0.00415081510568562,1.3717836863726376,(1.3712+9.01e-05j),(0.0005836863726376151-9.01e-05j)
207,[1.37195501+0.00334117j 1.37102212+0.00085603j],"[[ 0.89962624+0.j         -0.09877934+0.42534136j]
 [ 0.09877934-0.42534136j  0.89962624+0.j        ]]",[1.37313347+3.71467886e-05j 1.36984367+5.29532114e-05j],"[[ 0.76662637+0.j         -0.64185278-0.01757883j]
 [ 0.64185278+0.01757883j  0.76662637+0.j        ]]",0.00162,-0.004107103061538463,1.371777137113944,(1.3712+9.01e-05j),(0.0005771371139440262-9.01e-05j)
208,[1.3719542 +0.0032854j  1.37101637+0.00086809j],"[[ 0.89676974+0.j         -0.10165179+0.43066339j]
 [ 0.10165179-0.43066339j  0.89676974+0.j        ]]",[1.37312962+3.72339589e-05j 1.36984096+5.28660411e-05j],"[[ 0.76599511+0.j         -0.64260527-0.01760557j]
 [ 0.64260527+0.01760557j  0.76599511+0.j        ]]",0.00162,-0.004063391017391305,1.3717705725998515,(1.3712+9.01e-05j),(0.0005705725998514932-9.01e-05j)
209,[1.3719538 +0.00322923j 1.37101019+0.00088055j],"[[ 0.89378224+0.j         -0.10472229+0.43610382j]
 [ 0.10472229-0.43610382j  0.89378224+0.j        ]]",[1.37312576+3.73214206e-05j 1.36983823+5.27785794e-05j],"[[ 0.76536122+0.j         -0.64335939-0.01763233j]
 [ 0.64335939+0.01763233j  0.76536122+0.j        ]]",0.00162,-0.004019678973244147,1.3717639929938268,(1.3712+9.01e-05j),(0.0005639929938268118-9.01e-05j)
210,[1.37195386+0.00317264j 1.37100354+0.00089343j],"[[ 0.89065628+0.j         -0.10801193+0.44166142j]
 [ 0.10801193-0.44166142j  0.89065628+0.j        ]]",[1.3731219+3.74091712e-05j 1.3698355+5.26908288e-05j],"[[ 0.7647247 +0.j         -0.64411512-0.01765908j]
 [ 0.64411512+0.01765908j  0.7647247 +0.j        ]]",0.00162,-0.003975966929096991,1.3717573984593314,(1.3712+9.01e-05j),(0.0005573984593314485-9.01e-05j)
211,[1.37195442+0.00311561j 1.37099637+0.00090675j],"[[ 0.88738416+0.j         -0.11154459+0.44733338j]
 [ 0.11154459-0.44733338j  0.88738416+0.j        ]]",[1.37311804+3.74972084e-05j 1.36983275+5.26027916e-05j],"[[ 0.76408558+0.j         -0.64487242-0.01768585j]
 [ 0.64487242+0.01768585j  0.76408558+0.j        ]]",0.00162,-0.0039322548849498335,1.3717507891598213,(1.3712+9.01e-05j),(0.0005507891598213188-9.01e-05j)
212,[1.37195556+0.00305813j 1.37098861+0.00092051j],"[[ 0.88395811+0.j         -0.11534726+0.45311485j]
 [ 0.11534726-0.45311485j  0.88395811+0.j        ]]",[1.37311417+3.75855295e-05j 1.36982999+5.25144705e-05j],"[[ 0.76344385+0.j         -0.64563128-0.01771262j]
 [ 0.64563128+0.01771262j  0.76344385+0.j        ]]",0.00162,-0.003888542840802676,1.3717441652587472,(1.3712+9.01e-05j),(0.0005441652587472312-9.01e-05j)
213,[1.37195733+0.00300021j 1.3709802 +0.00093472j],"[[ 0.88037046+0.j         -0.11945036+0.45899832j]
 [ 0.11945036-0.45899832j  0.88037046+0.j        ]]",[1.37311031+3.7674132e-05j 1.36982722+5.2425868e-05j],"[[ 0.76279953+0.j         -0.64639166-0.01773939j]
 [ 0.64639166+0.01773939j  0.76279953+0.j        ]]",0.00162,-0.00384483079665552,1.3717375269195549,(1.3712+9.01e-05j),(0.0005375269195548871-9.01e-05j)
214,[1.37195982+0.00294184j 1.37097105+0.00094938j],"[[ 0.8766139 +0.j        -0.12388812+0.4649729j]
 [ 0.12388812-0.4649729j  0.8766139 +0.j       ]]",[1.37310644+3.77630135e-05j 1.36982444+5.23369865e-05j],"[[ 0.76215264+0.j         -0.64715354-0.01776616j]
 [ 0.64715354+0.01776616j  0.76215264+0.j        ]]",0.00162,-0.003801118752508362,1.3717308743056842,(1.3712+9.01e-05j),(0.0005308743056842147-9.01e-05j)
215,[1.37196312+0.00288302j 1.37096109+0.00096448j],"[[ 0.87268188+0.j         -0.12869878+0.47102331j]
 [ 0.12869878-0.47102331j  0.87268188+0.j        ]]",[1.37310257+3.78521713e-05j 1.36982164+5.22478287e-05j],"[[ 0.76150319+0.j         -0.64791689-0.01779293j]
 [ 0.64791689+0.01779293j  0.76150319+0.j        ]]",0.00162,-0.0037574067083612044,1.3717242075805698,(1.3712+9.01e-05j),(0.0005242075805698132-9.01e-05j)
216,[1.37196731+0.00282378j 1.37095021+0.00098001j],"[[ 0.8685691 +0.j         -0.13392476+0.47712879j]
 [ 0.13392476-0.47712879j  0.8685691 +0.j        ]]",[1.3730987 +3.79416028e-05j 1.36981883+5.21583972e-05j],"[[ 0.76085119+0.j        -0.64868168-0.0178197j]
 [ 0.64868168+0.0178197j  0.76085119+0.j       ]]",0.00162,-0.0037136946642140484,1.3717175269076407,(1.3712+9.01e-05j),(0.0005175269076407307-9.01e-05j)
217,[1.37197252+0.00276415j 1.37093831+0.00099593j],"[[ 0.86427222+0.j         -0.13961244+0.48326173j]
 [ 0.13961244-0.48326173j  0.86427222+0.j        ]]",[1.37309482+3.80313055e-05j 1.36981601+5.20686945e-05j],"[[ 0.76019665+0.j         -0.64944789-0.01784646j]
 [ 0.64944789+0.01784646j  0.76019665+0.j        ]]",0.00162,-0.0036699826200668906,1.3717108324503207,(1.3712+9.01e-05j),(0.0005108324503206862-9.01e-05j)
218,[1.37197886+0.00270418j 1.37092526+0.00101219j],"[[ 0.85979076+0.j         -0.14581162+0.48938617j]
 [ 0.14581162-0.48938617j  0.85979076+0.j        ]]",[1.37309095+3.81212767e-05j 1.36981317+5.19787233e-05j],"[[ 0.75953958+0.j         -0.65021549-0.01787322j]
 [ 0.65021549+0.01787322j  0.75953958+0.j        ]]",0.00162,-0.003626270575919733,1.3717041243720276,(1.3712+9.01e-05j),(0.0005041243720276256-9.01e-05j)
219,[1.37198645+0.00264394j 1.37091096+0.00102872j],"[[ 0.85512819+0.j         -0.15257431+0.49545622j]
 [ 0.15257431-0.49545622j  0.85512819+0.j        ]]",[1.37308708+3.82115136e-05j 1.36981033+5.18884864e-05j],"[[ 0.75888   +0.j         -0.65098444-0.01789997j]
 [ 0.65098444+0.01789997j  0.75888   +0.j        ]]",0.00162,-0.003582558531772577,1.3716974028361746,(1.3712+9.01e-05j),(0.0004974028361746097-9.01e-05j)
220,[1.37199541+0.00258354j 1.37089525+0.00104541j],"[[ 0.85029325+0.j         -0.15995259+0.50141456j]
 [ 0.15995259-0.50141456j  0.85029325+0.j        ]]",[1.3730832 +3.83020137e-05j 1.36980747+5.17979863e-05j],"[[ 0.75821792+0.j         -0.65175473-0.01792671j]
 [ 0.65175473+0.01792671j  0.75821792+0.j        ]]",0.00162,-0.003538846487625419,1.3716906680061678,(1.3712+9.01e-05j),(0.0004906680061678159-9.01e-05j)
221,[1.37200588+0.00252311j 1.37087804+0.00106212j],"[[ 0.84530129+0.j         -0.16799543+0.50719156j]
 [ 0.16799543-0.50719156j  0.84530129+0.j        ]]",[1.37307932+3.83927742e-05j 1.3698046 +5.17072258e-05j],"[[ 0.75755335+0.j         -0.65252632-0.01795344j]
 [ 0.65252632+0.01795344j  0.75755335+0.j        ]]",0.00162,-0.0034951344434782615,1.3716839200454092,(1.3712+9.01e-05j),(0.00048392004540920297-9.01e-05j)
222,[1.37201795+0.00246284j 1.37085921+0.00107868j],"[[ 0.84017555+0.j         -0.17674414+0.51270513j]
 [ 0.17674414-0.51270513j  0.84017555+0.j        ]]",[1.37307545+3.84837923e-05j 1.36980171+5.16162077e-05j],"[[ 0.75688631+0.j         -0.65329919-0.01798016j]
 [ 0.65329919+0.01798016j  0.75688631+0.j        ]]",0.00162,-0.0034514223993311055,1.3716771591172943,(1.3712+9.01e-05j),(0.00047715911729429017-9.01e-05j)
223,[1.37203171+0.00240293j 1.37083868+0.00109488j],"[[ 0.83494799+0.j         -0.18622677+0.51786237j]
 [ 0.18622677-0.51786237j  0.83494799+0.j        ]]",[1.37307157+3.85750654e-05j 1.36979882+5.15249346e-05j],"[[ 0.75621681+0.j         -0.6540733 -0.01800686j]
 [ 0.6540733 +0.01800686j  0.75621681+0.j        ]]",0.00162,-0.003407710355183948,1.3716703853852128,(1.3712+9.01e-05j),(0.0004703853852128237-9.01e-05j)
