,eigVal,eigVec,Coupling coeff.,Ecm,XC,Ecm-XC
326,[1.37207931-0.00169j 1.36992069-0.00169j],"[[ 0.39543219-0.58620251j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.39543219+0.58620251j]]",0.00193,(1.371-9e-05j),(1.371-9e-05j),0j
327,[1.37208822-0.00169j 1.36991178-0.00169j],"[[ 0.39766846-0.58468778j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.39766846+0.58468778j]]",0.001935,(1.371-9e-05j),(1.371-9e-05j),0j
328,[1.37209709-0.00169j 1.36990291-0.00169j],"[[ 0.3998751 -0.58318085j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.3998751 +0.58318085j]]",0.00194,(1.371-9e-05j),(1.371-9e-05j),0j
329,[1.3721059-0.00169j 1.3698941-0.00169j],"[[ 0.70710678+0.j         -0.40205277-0.58168167j]
 [ 0.40205277+0.58168167j  0.70710678+0.j        ]]",0.0019450000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
330,[1.37211467-0.00169j 1.36988533-0.00169j],"[[ 0.70710678+0.j         -0.40420212-0.58019018j]
 [ 0.40420212+0.58019018j  0.70710678+0.j        ]]",0.0019500000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
331,[1.3721234-0.00169j 1.3698766-0.00169j],"[[ 0.70710678+0.j         -0.40632376-0.57870632j]
 [ 0.40632376+0.57870632j  0.70710678+0.j        ]]",0.001955,(1.371-9e-05j),(1.371-9e-05j),0j
332,[1.37213208-0.00169j 1.36986792-0.00169j],"[[ 0.40841829-0.57723003j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.40841829+0.57723003j]]",0.0019600000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
333,[1.37214071-0.00169j 1.36985929-0.00169j],"[[ 0.41048628-0.57576125j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.41048628+0.57576125j]]",0.001965,(1.371-9e-05j),(1.371-9e-05j),0j
334,[1.3721493-0.00169j 1.3698507-0.00169j],"[[ 0.4125283 -0.57429992j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.4125283 +0.57429992j]]",0.00197,(1.371-9e-05j),(1.371-9e-05j),0j
335,[1.37215785-0.00169j 1.36984215-0.00169j],"[[ 0.70710678+0.j        0.70710678+0.j      ]
 [ 0.41454488+0.572846j -0.41454488+0.572846j]]",0.001975,(1.371-9e-05j),(1.371-9e-05j),0j
336,[1.37216636-0.00169j 1.36983364-0.00169j],"[[ 0.70710678+0.j         -0.41653656-0.57139942j]
 [ 0.41653656+0.57139942j  0.70710678+0.j        ]]",0.00198,(1.371-9e-05j),(1.371-9e-05j),0j
337,[1.37217483-0.00169j 1.36982517-0.00169j],"[[ 0.70710678+0.j         -0.41850383-0.56996013j]
 [ 0.41850383+0.56996013j  0.70710678+0.j        ]]",0.0019850000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
338,[1.37218326-0.00169j 1.36981674-0.00169j],"[[ 0.42044719-0.56852807j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.42044719+0.56852807j]]",0.00199,(1.371-9e-05j),(1.371-9e-05j),0j
339,[1.37219165-0.00169j 1.36980835-0.00169j],"[[ 0.42236712-0.56710318j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.42236712+0.56710318j]]",0.0019950000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
340,[1.3722-0.00169j 1.3698-0.00169j],"[[ 0.70710678+0.j         -0.42426407-0.56568542j]
 [ 0.42426407+0.56568542j  0.70710678+0.j        ]]",0.002,(1.371-9e-05j),(1.371-9e-05j),0j
341,[1.37220831-0.00169j 1.36979169-0.00169j],"[[ 0.4261385 -0.56427474j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.4261385 +0.56427474j]]",0.0020050000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
342,[1.37221659-0.00169j 1.36978341-0.00169j],"[[ 0.70710678+0.j         -0.42799084-0.56287107j]
 [ 0.42799084+0.56287107j  0.70710678+0.j        ]]",0.00201,(1.371-9e-05j),(1.371-9e-05j),0j
343,[1.37222484-0.00169j 1.36977516-0.00169j],"[[ 0.42982152-0.56147437j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.42982152+0.56147437j]]",0.0020150000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
344,[1.37223305-0.00169j 1.36976695-0.00169j],"[[ 0.43163094-0.56008458j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.43163094+0.56008458j]]",0.00202,(1.371-9e-05j),(1.371-9e-05j),0j
345,[1.37224122-0.00169j 1.36975878-0.00169j],"[[ 0.4334195 -0.55870165j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.4334195 +0.55870165j]]",0.0020250000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
346,[1.37224936-0.00169j 1.36975064-0.00169j],"[[ 0.43518759-0.55732554j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.43518759+0.55732554j]]",0.00203,(1.371-9e-05j),(1.371-9e-05j),0j
347,[1.37225747-0.00169j 1.36974253-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.43693559+0.55595619j -0.43693559+0.55595619j]]",0.0020350000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
348,[1.37226554-0.00169j 1.36973446-0.00169j],"[[ 0.43866387-0.55459355j -0.43866387-0.55459355j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.00204,(1.371-9e-05j),(1.371-9e-05j),0j
349,[1.37227359-0.00169j 1.36972641-0.00169j],"[[ 0.44037277-0.55323758j -0.44037277-0.55323758j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.0020450000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
350,[1.3722816-0.00169j 1.3697184-0.00169j],"[[ 0.70710678+0.j         -0.44206266-0.55188822j]
 [ 0.44206266+0.55188822j  0.70710678+0.j        ]]",0.00205,(1.371-9e-05j),(1.371-9e-05j),0j
351,[1.37228958-0.00169j 1.36971042-0.00169j],"[[ 0.44373386-0.55054543j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.44373386+0.55054543j]]",0.002055,(1.371-9e-05j),(1.371-9e-05j),0j
352,[1.37229754-0.00169j 1.36970246-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.4453867 +0.54920915j -0.4453867 +0.54920915j]]",0.00206,(1.371-9e-05j),(1.371-9e-05j),0j
353,[1.37230546-0.00169j 1.36969454-0.00169j],"[[ 0.70710678+0.j         -0.4470215 -0.54787935j]
 [ 0.4470215 +0.54787935j  0.70710678+0.j        ]]",0.002065,(1.371-9e-05j),(1.371-9e-05j),0j
354,[1.37231335-0.00169j 1.36968665-0.00169j],"[[ 0.70710678+0.j         -0.44863858-0.54655597j]
 [ 0.44863858+0.54655597j  0.70710678+0.j        ]]",0.0020700000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
355,[1.37232122-0.00169j 1.36967878-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.45023824+0.54523896j -0.45023824+0.54523896j]]",0.002075,(1.371-9e-05j),(1.371-9e-05j),0j
356,[1.37232906-0.00169j 1.36967094-0.00169j],"[[ 0.45182077-0.54392829j -0.45182077-0.54392829j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.0020800000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
357,[1.37233687-0.00169j 1.36966313-0.00169j],"[[ 0.70710678+0.j         -0.45338647-0.54262391j]
 [ 0.45338647+0.54262391j  0.70710678+0.j        ]]",0.002085,(1.371-9e-05j),(1.371-9e-05j),0j
358,[1.37234466-0.00169j 1.36965534-0.00169j],"[[ 0.45493562-0.54132577j -0.45493562-0.54132577j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.0020900000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
359,[1.37235241-0.00169j 1.36964759-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.45646848+0.54003382j -0.45646848+0.54003382j]]",0.002095,(1.371-9e-05j),(1.371-9e-05j),0j
360,[1.37236015-0.00169j 1.36963985-0.00169j],"[[ 0.45798533-0.53874802j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.45798533+0.53874802j]]",0.0021000000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
361,[1.37236785-0.00169j 1.36963215-0.00169j],"[[ 0.45948644-0.53746834j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.45948644+0.53746834j]]",0.002105,(1.371-9e-05j),(1.371-9e-05j),0j
362,[1.37237554-0.00169j 1.36962446-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.46097205+0.53619472j -0.46097205+0.53619472j]]",0.0021100000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
363,[1.37238319-0.00169j 1.36961681-0.00169j],"[[ 0.46244241-0.53492712j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.46244241+0.53492712j]]",0.002115,(1.371-9e-05j),(1.371-9e-05j),0j
364,[1.37239083-0.00169j 1.36960917-0.00169j],"[[ 0.46389777-0.5336655j -0.46389777-0.5336655j]
 [ 0.70710678+0.j         0.70710678+0.j       ]]",0.0021200000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
365,[1.37239844-0.00169j 1.36960156-0.00169j],"[[ 0.46533836-0.53240981j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.46533836+0.53240981j]]",0.002125,(1.371-9e-05j),(1.371-9e-05j),0j
366,[1.37240602-0.00169j 1.36959398-0.00169j],"[[ 0.46676443-0.53116002j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.46676443+0.53116002j]]",0.0021300000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
367,[1.37241359-0.00169j 1.36958641-0.00169j],"[[ 0.70710678+0.j         -0.46817618-0.52991609j]
 [ 0.46817618+0.52991609j  0.70710678+0.j        ]]",0.002135,(1.371-9e-05j),(1.371-9e-05j),0j
368,[1.37242113-0.00169j 1.36957887-0.00169j],"[[ 0.46957386-0.52867797j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.46957386+0.52867797j]]",0.00214,(1.371-9e-05j),(1.371-9e-05j),0j
369,[1.37242864-0.00169j 1.36957136-0.00169j],"[[ 0.70710678+0.j         -0.47095766-0.52744562j]
 [ 0.47095766+0.52744562j  0.70710678+0.j        ]]",0.002145,(1.371-9e-05j),(1.371-9e-05j),0j
370,[1.37243614-0.00169j 1.36956386-0.00169j],"[[ 0.70710678+0.j        0.70710678+0.j      ]
 [ 0.47232781+0.526219j -0.47232781+0.526219j]]",0.00215,(1.371-9e-05j),(1.371-9e-05j),0j
371,[1.37244362-0.00169j 1.36955638-0.00169j],"[[ 0.47368452-0.52499807j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.47368452+0.52499807j]]",0.0021550000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
372,[1.37245107-0.00169j 1.36954893-0.00169j],"[[ 0.70710678+0.j        -0.47502798-0.5237828j]
 [ 0.47502798+0.5237828j  0.70710678+0.j       ]]",0.00216,(1.371-9e-05j),(1.371-9e-05j),0j
373,[1.3724585-0.00169j 1.3695415-0.00169j],"[[ 0.70710678+0.j         -0.47635839-0.52257314j]
 [ 0.47635839+0.52257314j  0.70710678+0.j        ]]",0.0021650000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
374,[1.37246591-0.00169j 1.36953409-0.00169j],"[[ 0.47767594-0.52136906j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.47767594+0.52136906j]]",0.00217,(1.371-9e-05j),(1.371-9e-05j),0j
375,[1.3724733-0.00169j 1.3695267-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.47898084+0.52017051j -0.47898084+0.52017051j]]",0.0021750000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
376,[1.37248068-0.00169j 1.36951932-0.00169j],"[[ 0.70710678+0.j         -0.48027326-0.51897745j]
 [ 0.48027326+0.51897745j  0.70710678+0.j        ]]",0.00218,(1.371-9e-05j),(1.371-9e-05j),0j
377,[1.37248803-0.00169j 1.36951197-0.00169j],"[[ 0.70710678+0.j         -0.48155338-0.51778986j]
 [ 0.48155338+0.51778986j  0.70710678+0.j        ]]",0.0021850000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
378,[1.37249536-0.00169j 1.36950464-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48282139+0.51660769j -0.48282139+0.51660769j]]",0.00219,(1.371-9e-05j),(1.371-9e-05j),0j
379,[1.37250267-0.00169j 1.36949733-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48407745+0.51543091j -0.48407745+0.51543091j]]",0.0021950000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
380,[1.37250997-0.00169j 1.36949003-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48532174+0.51425948j -0.48532174+0.51425948j]]",0.0022,(1.371-9e-05j),(1.371-9e-05j),0j
381,[1.37251724-0.00169j 1.36948276-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48655442+0.51309336j -0.48655442+0.51309336j]]",0.0022050000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
382,[1.3725245-0.00169j 1.3694755-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48777567+0.51193251j -0.48777567+0.51193251j]]",0.00221,(1.371-9e-05j),(1.371-9e-05j),0j
383,[1.37253174-0.00169j 1.36946826-0.00169j],"[[ 0.48898563-0.51077691j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.48898563+0.51077691j]]",0.0022150000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
384,[1.37253896-0.00169j 1.36946104-0.00169j],"[[ 0.70710678+0.j         -0.49018448-0.50962651j]
 [ 0.49018448+0.50962651j  0.70710678+0.j        ]]",0.00222,(1.371-9e-05j),(1.371-9e-05j),0j
385,[1.37254616-0.00169j 1.36945384-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.49137235+0.50848128j -0.49137235+0.50848128j]]",0.002225,(1.371-9e-05j),(1.371-9e-05j),0j
386,[1.37255335-0.00169j 1.36944665-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.49254941+0.50734119j -0.49254941+0.50734119j]]",0.00223,(1.371-9e-05j),(1.371-9e-05j),0j
387,[1.37256052-0.00169j 1.36943948-0.00169j],"[[ 0.70710678+0.j        -0.4937158 -0.5062062j]
 [ 0.4937158 +0.5062062j  0.70710678+0.j       ]]",0.002235,(1.371-9e-05j),(1.371-9e-05j),0j
388,[1.37256767-0.00169j 1.36943233-0.00169j],"[[ 0.70710678+0.j         -0.49487166-0.50507627j]
 [ 0.49487166+0.50507627j  0.70710678+0.j        ]]",0.0022400000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
389,[1.37257481-0.00169j 1.36942519-0.00169j],"[[ 0.49601714-0.50395138j -0.49601714-0.50395138j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.002245,(1.371-9e-05j),(1.371-9e-05j),0j
390,[1.37258193-0.00169j 1.36941807-0.00169j],"[[ 0.70710678+0.j         -0.49715238-0.50283149j]
 [ 0.49715238+0.50283149j  0.70710678+0.j        ]]",0.0022500000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
391,[1.37258903-0.00169j 1.36941097-0.00169j],"[[ 0.49827752-0.50171656j -0.49827752-0.50171656j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.002255,(1.371-9e-05j),(1.371-9e-05j),0j
392,[1.37259612-0.00169j 1.36940388-0.00169j],"[[ 0.49939269-0.50060657j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.49939269+0.50060657j]]",0.0022600000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
393,[1.37260319-0.00169j 1.36939681-0.00169j],"[[ 0.50049802-0.49950148j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.50049802+0.49950148j]]",0.002265,(1.371-9e-05j),(1.371-9e-05j),0j
394,[1.37261025-0.00169j 1.36938975-0.00169j],"[[ 0.50159365-0.49840126j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.50159365+0.49840126j]]",0.00227,(1.371-9e-05j),(1.371-9e-05j),0j
395,[1.37261729-0.00169j 1.36938271-0.00169j],"[[ 0.70710678+0.j         -0.50267969-0.49730587j]
 [ 0.50267969+0.49730587j  0.70710678+0.j        ]]",0.002275,(1.371-9e-05j),(1.371-9e-05j),0j
396,[1.37262432-0.00169j 1.36937568-0.00169j],"[[ 0.70710678+0.j         -0.50375628-0.49621529j]
 [ 0.50375628+0.49621529j  0.70710678+0.j        ]]",0.00228,(1.371-9e-05j),(1.371-9e-05j),0j
397,[1.37263133-0.00169j 1.36936867-0.00169j],"[[ 0.50482354-0.49512947j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.50482354+0.49512947j]]",0.002285,(1.371-9e-05j),(1.371-9e-05j),0j
398,[1.37263832-0.00169j 1.36936168-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.50588158+0.49404841j -0.50588158+0.49404841j]]",0.00229,(1.371-9e-05j),(1.371-9e-05j),0j
399,[1.3726453-0.00169j 1.3693547-0.00169j],"[[ 0.50693053-0.49297205j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.50693053+0.49297205j]]",0.002295,(1.371-9e-05j),(1.371-9e-05j),0j
400,[1.37265227-0.00169j 1.36934773-0.00169j],"[[ 0.5079705 -0.49190037j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.5079705 +0.49190037j]]",0.0023,(1.371-9e-05j),(1.371-9e-05j),0j
